customer_id,first_name,last_name,email,phone,date_of_birth,address,income,account_status,created_date
1537, Jr.,  Test ,jr..test@company.co.uk,-,02-Dec-1952,   ,201537.21,actve,2024-10-02
1538,J,MÜLLER,j.müller@outlook.com,57952945869,"September 29, 1984","123 MAIN STREET, CLINTON",233674.19,inactive,2023-10-29 16:45:10
1539,asdf,xXx,mailto:asdf.xxx@x.com,3956341688,1965-08-23,"7821 Cedar Lane, Salem",-1,inactive,2024-02-23
1540,j.,BROWN,j..brown@company.co.uk,784.581.6314,09-12-1997,"8542 Elm Boulevard, Greenville",219399.51,active,2019-09-25 10:28:10
1541,John 🙂​,lA CrUz,john.la@outlook.com,555-CAL-LME,1954-04-14,"3317 Main Street, Franklin",226723.28,suspended,2022-02-26 11:51:10
1542,David,Smith 🙂,david.smith@yahoo.com,964-873-1899,03/04/1985,"2298 Pine Road, Franklin",231562.3,closed,2021-03-15 09:00:00
1543,José​,  Berg ,@gmail.com.jose​.berg,61640306669,1982-02-18,"3192 Cedar Lane, Bristol",0,TRUE,2017-01-16
1544,TBD,smith!!,TBD@company.co.uk,355-529-0146,"June 28, 1944",6576 Main Sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,228787.74,suspended,2016-01-01
1545,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,XXX​,@gmail.com.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt.xxx​,345-417-6436,12-06-1965,"9704 Maple Drive, Salem",24258.46,actiive,2018-08-02
1546,josé,S,jose.s@yahoo.com,238.703.0858,11-11-1997,3847 Oak Avenue,205242.43,active,2021-02-05
?,J. ,la cruz,j..la..doe@x.com,473106596,1977-06-15,"3610 Oak Avenue, Apt 3, Riverside",-1,null,2021-04-03 18:07:10
AB-9340,John!!​,sMiTh!!,john!!​.smith!!@yahoo.com,+1 738-780-5857,invalid_date,"6497 Maple Drive, Salem",(15544),suspended,N/A
1549,   Jr. ,Jr.,jr..jr.@outlook.com,392-670-6051,07/11/1968,"1187 Cedar Lane, Riverside",237597.77,banned,2018-12-08
1550,Mary-Jane,Smith!!,maryjane.smith!!@gmail.com,2182261665,invalid_date,"1046 Washington Blvd, Springfield",None,closed,2022-02-09
8.693E+00,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,O'Brien ,ttttttttttttttttttttttttttttttttttttttttttttttttttttttt.o'brien+newsletter@gmail.com,111-111-1111,invalid_date,"9791 Pine Road, Fairview",77162202,inactive,09/26/2015
AB-6786,III,  Ngũgĩ ,.iii.ngũgĩ@x.com,73042039379,1820-05-01,"7549 Lake Shore Drive, Clinton","134,354.75",suspended,TBD
1553,aSdF,Sm1th,asdf.sm1th@yahoo.com,9566012324,1993-06-16,"5659 Main Street, Greenville",47361.21,active,2018-11-07
1554,  Mary-Jane ,tEsT,None,610-466-3025,2001-05-31,"9034 Washington Blvd, Fairview",177596.67,suspended,11/02/2018
1555,J.,III,j..iii@yahoo.com,652-2564,1967-04-24,5202 Lake Shore Drive,75472.11,suspended,2027-01-01
1556,michael,MARY-JANE,michael@@company.co.uk,302-277-3527,03/04/1985,55109,36256.11,suspended,2024-08-19
5673.0,Müller,smith!!,müller.smith!!+newsletter@gmail.com,5813301385,1945-09-25,"2569 Lake Shore Drive, Salem",-14369,inactive,42667
1558,mIcHaEl,Mary-Jane,michael.maryjane@company.co.uk,726-798-7392,1989-05-03,"4785 Pine Road, Riverside",79428.55,suspended,2023-13-45
1559,Mary-Jane,sm1th,maryjane.sm1th..doe@x.com,555-CAL-LME,1961/04/30,"9003 Maple Drive, Salem",191330.5,active,02/08/2016
1560,MÜLLER,  Berg ,müller.berg@gmail.com,677-867-8360,1900-01-01,"7900 Maple Drive, Springfield",33986.24,banned,2015-04-23
1561,Sarah,  Williams ,sarah.williams@yahoo.com,317-714-3048,9999-12-31,3872 Lake Shore Drive,(14607),active,45044
1562,J,Smith!!,j.smith!!+newsletter@gmail.com,380-606-6951,01/29/1987,"4864 Oak Avenue, Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Riverside",175786.48,TBD,2027-01-01
1563,John,S ,John@@company.co.uk,111-111-1111,1959-06-02,"9730 Oak Avenue, Franklin",155602.88,suspended,2020-01-25
0,Sarah,tEsT,sarah.test@company.co.uk,338-209-8033,1111-11-11,6705 Pine Road,144929.61,active,2017-09-23
1565,  N/A ,mÜlLeR,n/a.müller@gmail.com,412-758-0212,1993-07-13,"8090 Pine Road, Greenville",67123.8,suspended,06/17/2023
AB-9981,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,Smith!!,@gmail.com.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt.smith!!,550-5461,Not Provided,3019 Main Sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,218896.88,active,2021-09-16
1567,Van,bRoWn,van.brown@company.co.uk,484-846-0526,9999-12-31,"7921 Elm Boulevard, Clinton",134432.23, inactive ,2016-05-10
1568,van der,mÜlLeR,van.müller+newsletter@gmail.com,296-657-1636,09-06-1948,"4859 Cedar Lane, Franklin",177884.9,inactive,2021-03-15 09:00:00
1569,  John!! ,Smith 🙂,john!!.smith@outlook.com,277-783-1156,2010-06-01,"6281 Pine Road, Bristol","$56,226",Inactive,2023-09-11
1570,Michael,lA CrUz,michael.la@company.co.uk,395.306.4913,2000-09-19,"3902 Cedar Lane, Greenville",239910.56,closed,2016-12-20 09:15:10
AB-9569,David,  Test ,david.test@gmail.com,414-430-9845,0000-00-00,"735 Cedar Lane, Salem",16064.6,in active,11/05/2021
1572,john!!,o'brien,john!!.o'brien..doe@x.com,466-915-7340,2002-10-28 00:00:00,"5874 Washington Blvd, Fairview",0,inactive,2024-12-11
1573,JOHN 🙂,III,john.iii+newsletter@gmail.com,774-545.1181,2010-06-01,"9631 Maple Drive, Clinton",22823.74,in active,null
1574,VAN,mary-jane,van.maryjane@gmail.com,286-925-3414,23-08-1944,"8253 Pine Road, Franklin",138182.5,active,2018-05-30
8811.0,Test,Mary-Jane,test.maryjane@x.com; test.maryjane2@y.com,672-572-7012,1957-08-07,"2227 Washington Blvd, Greenville",178705.8,Inactive,2022-09-03
1576,TEST,tEsT,test.test@outlook.com,563-182-5048,1900-01-01,"1447 Oak Avenue, Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Clinton",18971858,actiive,2019-03-07 12:22:10
AB-7743,Mary-Jane,sm1th,maryjane.sm1th@x.com; maryjane.sm1th2@y.com,+1 784-854-1289,2030-01-01,"5041 Pine Road, Fairview",null,suspended,2027-01-01
7551.0,mary-jane,wIlLiAmS,maryjane.williams@gmail.com,8147006142,05-09-1983,"1111 Cedar Lane, Apt 45, Franklin",15848.09,pending,2022-08-18
1579,David,Williams,.david.williams@x.com,202-292-5362,1967-08-04,2728 Main Sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,-1,inactive,2017-04-13
1580,John 🙂,Sm1th,-,584-438-5914,1900-01-01,same as above,37818.71,-,2015-09-24
1581,None,  Brown ,NA,941-511-1443,Not Provided,"5839 Pine Road, Greenville",24162.99,dormant,2021-11-30
7.661E+00,iii,Mary-Jane,iii.maryjane@outlook.com,   ,1967-03-27,"123 MAIN STREET, RIVERSIDE",10000000,active,2019-09-06
1583, JR.,  la Cruz ,jr..la@yahoo.com,335-664-7468,27110,"2389 Main Street, Springfield",213642.02,active,2018-12-03
1584,o'brien,Smith,o'brien.smith@company.co.uk,+1 608-809-9944,9999-12-31,--,133688.97,inactive,2016-07-05
-132,J,der Berg,j.der@yahoo.com,803.383.7327,36205,"253 Elm Boulevard, Springfield",184442.28,suspended,2022-12-23
1586,jane,  Mary-Jane ,jane.maryjane@outlook.com,+250 788 123 456,09/04/1976,"8763 Maple Drive, Apt 34, Franklin",226751.48,active,2027-01-01
1587, Jr.,S,jr..s+newsletter@gmail.com,900-906.5402,"February 12, 1964",null,180852.21,actiive,2021-12-09
1588,J.,  la Cruz ,j..la..doe@x.com,2381875362,07/12/1979,"2828 Cedar Lane, Franklin",142240.79,suspended,10/14/22
1589,Jane,  Smith 🙂 ,jane.smith@outlook.com,216-453-4014,1959-08-30,"7167 Lake Shore Drive, Bristol",47379.74,suspended,2022-09-30
1590,J ,D'Angelo,j.d'angelo@outlook.com,626-366-3564,1985-02-30,"8389 Cedar Lane, Bristol",10000000,Suspended,2015-09-22
1591,III,der Berg,iii.der@company.co.uk,588-898-5230,07/12/78,"5344 Cedar Lane, Bristol",86890.64,in-active,2024-04-22T14:32:10+02:00
1592,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT ,Smith 🙂,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT @,875-368-8790,?,"5985 Lake Shore Drive, Clinton",95513.07,Suspended,N/A
1593,  John 🙂 ,  III ,john.iii@outlook.com,418-859-4947,1993-08-18,#N/A,163895.65,suspended,2023-01-02
1594,José,S,jose.s@company.co.uk,642-817-9787,1974-11-01,"1604 Washington Blvd, Franklin",198439.47,active,09/10/2017
1595,j.,test,j..test@gmail.com,51772937149,17408,"3687 Pine Road, Salem",195627.0,A,07/21/22
AB-5332,John 🙂,  Smith ,.john.smith@x.com,888-231-3213,2010-06-01,"123 MAIN STREET, FRANKLIN",152611.50,FALSE,2022-01-21
0004503,  José ,Smith 🙂,jose.smith@yahoo.com,800-364-7046,1820-05-01,"7284 Washington Blvd, Bristol",0,ACTIVE,2017-09-25
1598,Sarah,Ngũgĩ,sarah.ngũgĩ @gmail.com,582-102-7916,06/05/75,"1077 Washington Blvd, Franklin",81255.65,closed,2023-13-45
-928,mArY-JaNe,der Berg,maryjane.der@gmail.com,544-933-1875,1947-06-23,"9050 Oak Avenue, Clinton",108319.92,active,2018-09-22
1600,  J0hn ,S,j0hn.s@yahoo.com,974-4147,0000-00-00,"1355 Main Street, Fairview",-1,inactive,2024-10-28
1601,van,Williams,van.williams@company.co.uk,5.55123E+09,17-04-1992,"4972 Oak Avenue, Franklin",36907 USD,suspended,2020-01-10
1602,van,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,van.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt@gmail.com,   ,Not Provided,"4326 Pine Road, Riverside","$81,013",n/a,2015-03-22
1603,J.,III,j..iii@outlook.com,778-909-7469,1950-07-12,"9448 Elm Boulevard, Bristol",247410.44,in active,2021-03-15 09:00:00
1604, jr.,ngũgĩ,jr..ngũgĩ@yahoo.com,6797033010,2030-01-01,null,45553.86,suspended,2017-02-27
1605,J.,o'brien,j..o'brien@yahoo.com,601-430-2303,03/04/1985,"5631 Elm Boulevard, Salem",104896.94,suspended,2021-06-28T14:32:10+02:00
1606,John,D'Angelo,john.d'angelo@company.co.uk,939-704-2130,None,   ,"91,616.70",suspended,2023-02-30
1607,  José ,smith 🙂,jose.smith@yahoo.com,531-180-0677,02/23/1950,"5546 Oak Avenue, Apt 2, Franklin",186696.29,inactive,N/A
AB-5518,  J0hn ,lA CrUz,j0hn.la@company.co.uk,755.924.3090,26-05-1976,"6103 Lake Shore Drive, Franklin",31k,inactive,2019-07-02
1609,TEST,Test,test.test@yahoo.com,938-461.2069,#N/A,"9259 Lake Shore Drive, Springfield",61460.48,I,2024-02-03
0, Jr.,smith,jr..smith@company.co.uk,281-629-8936,2030-01-01,"4922 Lake Shore Drive, Salem",200509.88,banned,2021-12-25
1611,John 🙂,s,john.s@outlook.com,628-151-0500,1943-11-10 00:00:00,"9854 Oak Avenue, Fairview",127302.33,suspended,2016-09-21
1612,j.,la Cruz ,j..la@gmail.com,213-999-0188,1953-04-21,NA,120368.15, active ,2022-10-11
1613,Müller,Müller ,müller.müller@gmail.com,664-516-1106,"September 18, 1981","8246 Lake Shore Drive, Greenville",169784.8,in-active,2023-05-30
1614,Ngũgĩ,BERG,ngũgĩ.berg@yahoo.com,000-000-0000,invalid_date,"123 MAIN STREET, CLINTON",174615.33,1,2015-03-30
1615,J,Sm1th,j.sm1th@company.co.uk,355-763-4901,1111-11-11,"1290 Maple Drive, Clinton",69654.0,active,05/02/2023
?,VAN,asdf,van.asdf@yahoo.com,6402236725,02/11/1972,"8790 Pine Road, Fairview",220390.19,Inactive,05/25/22
1617,  J. ,NGŨGĨ,j..ngũgĩ@company.co.uk,(697) 951-8412,1900-01-01,"8814 Elm Boulevard, Springfield",105680.33,suspended,2027-01-01
0,JOHN 🙂,UNKNOWN,JOHN 🙂_outlook.com,669-315-5762,02/09/1974,"8451 Elm Boulevard, Springfield",109080.44,inactive,2021-03-15 09:00:00
1619,jane,  TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT ,jane.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt@outlook.com,9681918253,02/01/84,"3433 Maple Drive, Springfield",139375.15,actiive,2015-03-17
1620,aSdF,ttttttttttttttttttttttttttttttttttttttttttttttttttttttt,asdf.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt@gmail.com,232-4420,1941-02-17 00:00:00,"6578 Lake Shore Drive, Greenville",87816.25,actve,2015-09-01
1621,EMMA,Smith​,emma.smith​@yahoo.com,820-917-6186,292291200,"7412 Pine Road, Fairview",73705.75,suspended,2015-11-19
1622,  Sarah ,XXX,sarah.xxx@outlook.com,590-918-3173,1985-02-30,"7761 Washington Blvd, Clinton",51493.8,in-active,2017-09-27
1623,  Müller ,Brown,müller.brown+newsletter@gmail.com,781.953.2033,08/20/1996,"2052 Pine Road, Fairview",10000000,active,2015-11-18
1624,Sarah​,Jr.,sarah​.jr.@gmail.com,481-911-0782,16-09-1947,"8247 Lake Shore Drive, Greenville",76728.89,Active,2023-11-13 01:29:10
-235,der berg,JOSÉ,mailto:der.jose@x.com,217-329-2749 x89,1960-08-08,"5745 Elm Boulevard, Riverside",96705.49,suspended,2023-10-28
1626,J0hn,SMITH 🙂,.j0hn.smith@x.com,+44 20 7946 0958,18-Dec-1973,"7283 Lake Shore Drive, Greenville",228251.49,active,2023-07-06
   ,J.,Smith 🙂​,j..smith@outlook.com,311-591-0434,1993-02-06,"3995 Main Street, Apt 20, Springfield",152631.65,INACTIVE,NaN
NaN,Van ,xXx,Van @,467.818.1281,1111-11-11,"2038 Lake Shore Drive, Fairview",81k,inactive,2023-01-16
1629,XXX,smith!!,xxx.smith!!@yahoo.com,111-111-1111,03-01-1988,"9556 Maple Drive, Clinton",-1,INACTIVE,2023-10-16T14:32:10+02:00
1630,O'Brien,III,mailto:o'brien.iii@x.com,839-152-9186,1995/12/08,"3573 Oak Avenue, Springfield",72k,inactive,2016-07-21T14:32:10+02:00
1631,David,XXX,david.xxx@gmail.com,524-2083,1983-02-15,"7120 Cedar Lane, Springfield",None,closed,2021-03-15 09:00:00
1632,NGŨGĨ,Müller,ngũgĩ.müller@company.co.uk,427-326-0759,"March 08, 1977","8516 Main Street, Clinton","$212,614",2,2015-08-02
1633,John,Mary-Jane,john.maryjane@gmail.com,+44 20 7946 0958,38350,"7461 Elm Boulevard, Clinton","$96,370",inactive,1990-01-01
-299,van der,s,van.s@gmail.com,720-816-2394,03/04/1985,"9153 Maple Drive, Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Salem",24239.12,Unknown,2018-04-05
1635,David Smith,der Berg,david.der@yahoo.com,948-848-5361,1820-05-01,"320 Main Street, Clinton",160334.21,active,2019-09-10
AB-4353,david,NGŨGĨ,david.ngũgĩ@gmail.com,(632) 960-6984,N/A,"5007 Main Street, Greenville",80435.32,inactive,2022-09-09
1637,aSdF,asdf,asdf.asdf @gmail.com,991-299-2001,2002-03-13,"5430 Pine Road, Apt 45, Franklin",(11629),Active,2017-08-20
1638,van der​,SM1TH,van der​@company.co.uk,765-651-2902,11-Mar-1944,"7294 Cedar Lane, Springfield",241502.62,closed,NaN
1639,o'bRiEn,Smith!!,o'brien.smith!!@yahoo.com,34655240979,08/20/1971,"1706 Oak Avenue, Fairview",fifty thousand,active,2021-03-15 09:00:00
1640,Van ,O'BRIEN,van.o'brien@gmail.com,5.55123E+09,04/02/2000,"5380 Washington Blvd, Springfield",129151.25,suspended,2016-03-05T14:32:10+02:00
1641,XXX,smith,xxx.smith@x.com; xxx.smith2@y.com,244-562-6602,Not Provided,"6318 Pine Road, Bristol",121202.28,suspended,2020-10-12
1642, JR.,tEsT,NaN,513-793-0638,1820-05-01,"7256 Oak Avenue, Salem",231483.38,suspended,2017-03-19
1643,JOSÉ,D'Angelo,jose.d'angelo@yahoo.com,661-259-4300,2005-04-25,"2097 Elm Boulevard, Bristol",114612.02,S,2016-09-01
AB-2527,José,smith!!,jose.smith!!@outlook.com,357-272-2448,1954-05-13,"433 Pine Road, Fairview",178319.05,inactive,2019-07-29
1645,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT asdf,der Berg,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT asdf@company.co.uk,111-111-1111,1960/10/27,"3011 Maple Drive, Springfield","94,232.29",active,02/02/2023
1646,José,smith 🙂,jose.smith@gmail.com,545-329-0407,09/04/54,26505,135063.35,active,2021-01-26
1647,asdf,BERG,asdf.berg@outlook.com,213-964.9303,-722736000,"319 Washington Blvd, Apt 29, Bristol",75411.36,suspended,2021-02-20
1648,van der der Berg,o'brien,van.o'brien@yahoo.com,350-510-1166,-797126400,"440 Main Street, Clinton","$136,247",actiive,1990-01-01
1649,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,smith!!,ttttttttttttttttttttttttttttttttttttttttttttttttttttttt.smith!!@outlook.com,818-187-9115,0000-00-00,"7209 Main Street, Apt 31, Riverside",198169.45,in-active,2015-08-13
1650,JOHN!!,TEST,john!!.test@company.co.uk,570-128-2893,invalid_date,5702 Cedar Lane,None,suspended,03/02/2020
1651,O'BRIEN,der Berg​,@gmail.com.o'brien.der,+250 788 123 456,1962-10-28 00:00:00,same as above,246075 USD,suspended,2023-05-04
1652,tEsT,Smith 🙂,test.smith@yahoo.com,246-790-5824,1966/10/04,"440 Washington Blvd, Greenville",fifty thousand,closed,2024-08-30
1653,J.​,Sm1th,J.​@,123-456-7890,1991-10-03,"8116 Maple Drive, Springfield",90k,pending,NA
1654,Ngũgĩ,Müller ,ngũgĩ.müller@company.co.uk,477-452-2360,2000-02-29,"7011 Lake Shore Drive, Salem",92406.51,in-active,2021-07-08
0,JOHN,Müller​,john.müller​@outlook.com,n/a,1992-02-29,"9084 Washington Blvd, Apt 46, Franklin",71398.21,null,2019-04-01 01:08:10
AB-3653,Mary-Jane,  Test ,maryjane.test..doe@x.com,307-233.1253,1984-02-22,"123 MAIN STREET, SALEM",99k,inactive,2021-03-15 09:00:00
1657,EMMA,XXX,emma.xxx@outlook.com,236-436-2525,06/17/1999,"3609 Maple Drive, Salem",0,active,2016-07-11 13:34:10
1658,emma,Smith,.emma.smith@x.com,972-874-6033,1983-05-05,26916,215071.83, active ,2027-01-01
1659,  de la ,Müller ,  de la @,123-456-7890,1942-01-12,"8806 Oak Avenue, Clinton",218093.32,inactive,2027-01-01
1660,John!!,Müller,John!!.Müller@GMAIL.COM,796-960-9712,06/05/1965,"521 Lake Shore Drive, Fairview",90912.27, active ,2017-09-15
1661,David,Jr.,david.jr.@yahoo.com,(851) 771-7370,invalid_date,"7550 Oak Avenue, Clinton",170111.81.5555,NULL,2023-13-45
1662, Jr.,williams,jr..williams+newsletter@gmail.com,+44 20 7946 0958,09/05/65,"6462 Pine Road, Riverside","$58,469",inactive,2024-01-18
1663,Ngũgĩ,Jr.,ngũgĩ.jr.@yahoo.com,222-689-4104 x89,05-07-1972,"1451 Main Street, Clinton","$127,376",inactive,2023-02-30
1664,John!! ,Williams,john!!.williams@company.co.uk,289-290-8086 x89,1960-12-03,"1901 Oak Avenue, Franklin",222470.02,inactive,2020-11-23
1665,MICHAEL,Smith 🙂,michael.smith@yahoo.com,   ,08/27/2000,"1134 Lake Shore Drive, Riverside","143,746.12",closed,2015-05-04 03:15:10
1666,Van,O'Brien,van.o'brien@yahoo.com,586-874-3423,12/22/62,?,189923.0.5555,suspended,2019-06-23
0,  J0hn ,S,  J0hn @,772-530-3242,1962-03-26,"3531 Main Street, Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Fairview",-18750,suspended,2023-03-19
0001392,  O'Brien ,D'Angelo ,o'brien.d'angelo@yahoo.com,555-CAL-LME,2030-01-01,"3155 Maple Drive, Greenville",178291.39,in-active,2022-12-25
1669,Michael,Test,michael.test@outlook.com,757-215-5105,1975-11-08,"1122 Oak Avenue, Fairview",87125.2,actiive,10/31/2018
1670,John 🙂,S,John 🙂@@outlook.com,63412901459,10/06/1960,"1520 Washington Blvd, Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Suite Franklin",0,in active,01/02/24
1671,III,SM1TH,iii.sm1th@x.com; iii.sm1th2@y.com,971-892-0315 x89,1992-07-10,4127 Cedar Lane,22972.64,suspended,2017-01-12
TBD,John!!,ASDF,john!!.asdf@gmail.com,793-778-4662,1979-01-14,"5129 Oak Avenue, Fairview",208478.34,active,2019-12-28
1673,III,Sm1th​,iii.sm1th​..doe@x.com,7543063494,1961-06-23,"7732 Pine Road, Fairview",145377-155377,FALSE,2020-04-18
null,de la,TEST,de.test@gmail.com,92976513389,2000-02-29,"3951 Main Street, Salem",89k,inactive,-
1675,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,JR.,ttttttttttttttttttttttttttttttttttttttttttttttttttttttt.jr. @gmail.com,351-6907,1955-06-26,"9000 Elm Boulevard, Clinton",109590.09,active,45105
-962,mÜlLeR,lA CrUz,müller.la@gmail.com,888-811-7130,0000-00-00,"7214 Washington Blvd, Franklin",215319.2,active,2018-02-05
1677,na,III ,mailto:na.iii@x.com,111-111-1111,1967-07-28,"6083 Lake Shore Drive, Greenville","$183,201",active,2021-03-15 09:00:00
1678,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,NGŨGĨ,None,+250 788 123 456,9999-12-31,"8514 Elm Boulevard, Salem",56527.76,active,2022-10-09
1679,José,nGũGĩ,jose.ngũgĩ+newsletter@gmail.com,840-112-4413,2010-06-01,"9707 Pine Road, Riverside",105625.96,in-active,2022-10-01
1680,MÜLLER,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT,müller.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt@yahoo.com,828-721.7679,--,"1316 Pine Road, Springfield",0,suspended,2023-02-30
1681, Jr.,la Cruz,jr..la@outlook.com,389-417-2402,1820-05-01,"1691 Pine Road, Clinton",174096.08,I,2018-03-29
8.663E+00,mary-jane,Berg,maryjane.berg@company.co.uk,599-772.7556,1984-01-05,"3046 Maple Drive, Greenville","147,605.86",suspended,2020-10-28 13:25:10
1683,  de la ,D'Angelo ,de.d'angelo..doe@x.com,831-786-0380,01/10/90,"6797 Cedar Lane, Clinton",82107.57,actiive,2022-09-21
1684,  de la ,D'ANGELO,de.d'angelo@company.co.uk,470-463-0711,2000-02-29,"3512 Main Street, Fairview",71339.76,0,2018-05-06
1685,  None ,  Berg ,none.berg@gmail.com,+1 465-551-4525,1945-09-11,"9550 Oak Avenue, Riverside",42211.20,inactive,2019-08-02 22:32:10
1686,XXX,SMITH 🙂,xxx.smith@outlook.com,   ,1973-06-12,56375,37249.07,Suspended,2023-08-23
1687,de la,  Brown ,de.brown@company.co.uk,85741899999,1959-12-21 00:00:00,"2670 Pine Road, Springfield",34676 USD,TRUE,2027-01-01
1688,Jane ,asdf,jane.asdf@mail.company.co.uk,--,1984-07-01,"6072 Oak Avenue, Apt 21, Fairview",(15143),ACTIVE,06/23/2016
1689,J. ,Ngũgĩ,mailto:j..ngũgĩ@x.com,+44 20 7946 0958,28-Jul-1985,"8972 Main Street, Bristol",35927.63,1,2024-12-24
1690,jAnE,asdf,jane.asdf@company.co.uk,334-808-7483,1989-07-03 00:00:00,"9735 Elm Boulevard, Clinton",10000000,suspended,2023-02-30
n/a,iii,S,iii.s+newsletter@gmail.com,123-456-7890,1970-12-26,"6348 Maple Drive, Salem",106703.98,active,2023-02-30
1692,John!!,  S ,john!!.s@yahoo.com,+1 407-448-2480,2001-05-07,555 Main Sxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,87591.45,Active,2023-03-18
0002395,Sarah,TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT​,sarah.ttttttttttttttttttttttttttttttttttttttttttttttttttttttt​..doe@x.com,483-815-1230 x89,07-11-1965,"8819 Lake Shore Drive, Apt 17, Greenville",0,0,2019-10-16
1694,XXX ,WILLIAMS,xxx.williams@company.co.uk,662-389-5682,02/06/2001,4924 Maple Drive,50651627,dormant,2021-03-15 09:00:00
1695,NA,Jr.,NA@outlook.com,7125571294,1954-04-01,"5135 Elm Boulevard, Apt 44, Riverside",106656.1,suspended,44687
