customer_id,first_name,last_name,email,phone,date_of_birth,address,income,account_status,created_date
1847,D***,W***,d***@gmail.com,***-***-8942,1964-**-**,[MASKED ADDRESS],29121.04,TRUE,2024-01-16
1848,J***,D***,j***@gmail.com,***-***-5033,2006-**-**,[MASKED ADDRESS],116713.55,suspended,2016-11-01
1849,E***,T***,e***@gmail.com,***-***-8078,1989-**-**,[MASKED ADDRESS],87079.91,suspended,2020-08-11
1850,E***,N***,e***@company.co.uk,***-***-4254,1941-**-**,[MASKED ADDRESS],102201.44,suspended,2023-12-30
1851,J***,U***,j***@company.co.uk,***-***-2331,2005-**-**,[MASKED ADDRESS],249883.09,suspended,2024-04-14
-305,J***,T***,j***@gmail.com,***-***-8132,1992-**-**,[MASKED ADDRESS],193052.54,active,2018-12-24
1853,J***,T***,j***@gmail.com,***-***-5974,1996-**-**,[MASKED ADDRESS],43054.27,active,2022-07-31
1854,J***,D***,j***@yahoo.com,,1995-**-**,[MASKED ADDRESS],247143.37,inactive,2021-03-15
1855,G***,O***,g***@gmail.com,***-***-0244,2004-**-**,,75369.89,active,2016-07-06
1856,E***,B***,e***@gmail.com,***-***-6265,1980-**-**,[MASKED ADDRESS],30578.91,active,2024-07-12
1857,D***,J***,d***@gmail.com,***-***-0072,1940-**-**,[MASKED ADDRESS],64792.11,active,2024-09-15
1858,N***,N***,n***@gmail,***-***-6964,1946-**-**,[MASKED ADDRESS],103608.39,suspended,2019-05-09
1859,G***,d***,g***@gmail.com,***-***-1941,1964-**-**,[MASKED ADDRESS],216047.84,inactive,2018-10-12
1860,S***,W***,s***@gmail.com,***-***-9703,1990-**-**,[MASKED ADDRESS],165280.58,suspended,2017-07-19
1861,A***,J***,a***@company.co.uk,***-***-1059,1942-**-**,[MASKED ADDRESS],127960.82,active,2021-03-15
1862,C***,M***,c***@company.co.uk,***-***-4943,1969-**-**,[MASKED ADDRESS],196085.79,suspended,2016-08-27
1863,M***,J***,m***@yahoo.com,***-***-3389,1946-**-**,[MASKED ADDRESS],177532.71,active,2020-12-06
1864,J***,H***,j***@outlook.com,***-***-9688,1955-**-**,[MASKED ADDRESS],176516.48,suspended,2020-04-26
1865,M***,T***,m***@outlook.com,***-***-5270,1945-**-**,[MASKED ADDRESS],117538.54,suspended,2021-03-15
1866,D***,M***,d***@yahoo.com,***-***-0977,1955-**-**,[MASKED ADDRESS],210081.09,inactive,2016-05-09
1867,E***,A***,e***@outlook.com,***-***-9051,1989-**-**,[MASKED ADDRESS],152360.82,active,2019-08-20
1868,[MISSING],N***,n***@outlook.com,***-***-6919,1946-**-**,[MASKED ADDRESS],197955.11,unknown,2018-04-07
1869,T***,M***,t***@gmail.com,***-***-9227,1979-**-**,[MASKED ADDRESS],192714.54,active,2018-12-03
1870,N***,d***,n***@yahoo.com,***-***-8081,1947-**-**,[MASKED ADDRESS],244110.95,inactive,2021-03-15
1871,N***,M***,n***@outlook.com,***-***-8015,1996-**-**,[MASKED ADDRESS],206775.16,inactive,2023-06-14
1872,E***,[MISSING],e***@yahoo.com,***-***-1273,1966-**-**,[MASKED ADDRESS],152423.67,active,2017-02-27
1873,E***,W***,e***@outlook.com,***-***-3706,1965-**-**,[MASKED ADDRESS],81936.71,suspended,2023-09-13
1874,A***,U***,a***@yahoo.com,***-***-5682,2006-**-**,[MASKED ADDRESS],36259.48,active,2018-09-27
1875,O***,D***,o***@mail.company.co.uk,***-***-1232,1967-**-**,[MASKED ADDRESS],197095.38,active,2020-01-10
1876,S***,M***,s***@yahoo.com,***-***-6566,1977-**-**,[MASKED ADDRESS],108680.83,active,2024-12-25
1877,G***,M***,g***@outlook.com,***-***-1000,2003-**-**,[MASKED ADDRESS],64322.68,active,2016-03-06
1878,J***,D***,j***@yahoo.com,***-***-6133,1962-**-**,[MASKED ADDRESS],173720.38,suspended,2021-08-16
1879,J***,O***,j***@x.com,***-***-9413,1958-**-**,[MASKED ADDRESS],53993.35,suspended,2019-11-10
1880,C***,J***,c***@mail.company.co.uk,***-***-7163,1982-**-**,[MASKED ADDRESS],198045.88,active,2022-02-24
1881,M***,U***,m***@gmail.com,***-***-1741,1971-**-**,[MASKED ADDRESS],153410.86,active,2016-01-07
1882,E***,T***,e***@yahoo.com,***-***-6840,2002-**-**,,210295.38,active,2019-01-19
0,J***,J***,j***@gmail.com,***-***-3289,1955-**-**,[MASKED ADDRESS],215261.82,inactive,2020-12-06
1884,J***,T***,j***@gmail.com,***-***-7142,1975-**-**,,68643.26,inactive,2019-12-27
1885,G***,W***,g***@company.co.uk,***-***-4243,1948-**-**,[MASKED ADDRESS],226483.12,suspended,2017-01-01
1886,N***,M***,n***@gmail.com,***-***-4112,1956-**-**,[MASKED ADDRESS],94942.51,inactive,2024-06-28
0,D***,M***,d***@company.co.uk,***-***-1274,1955-**-**,[MASKED ADDRESS],149560.88,active,2024-10-20
1888,G***,D***,g***@outlook.com,***-***-8449,2003-**-**,[MASKED ADDRESS],88543.79,inactive,2019-05-20
1889,M***,J***,m***@gmail.com,***-***-4992,1998-**-**,[MASKED ADDRESS],64885.49,suspended,2021-01-29
1890,S***,T***,s***@yahoo.com,***-***-3831,1946-**-**,[MASKED ADDRESS],22886.15,inactive,2022-10-20
1891,J***,A***,j***@company.co.uk,***-***-6748,1820-**-**,[MASKED ADDRESS],72727.07,inactive,2015-04-02
1892,S***,D***,s***@gmail.com,***-***-4607,1995-**-**,[MASKED ADDRESS],155481.76,inactive,2017-04-20
1893,E***,d***,e***@mail.company.co.uk,***-***-5159,1997-**-**,[MASKED ADDRESS],28790.44,suspended,2022-11-07
AB-4060,N***,D***,n***@gmail.com,***-***-0242,1992-**-**,[MASKED ADDRESS],180070.56,active,2017-08-13
1895,J***,A***,j***@outlook.com,***-***-9688,1999-**-**,[MASKED ADDRESS],19530.26,suspended,2019-09-11
1896,O***,d***,o***@yahoo.com,***-***-8691,1964-**-**,[MASKED ADDRESS],219817.84,suspended,2023-02-16
1897,M***,S***,m***@outlook.com,***-***-5631,1987-**-**,[MASKED ADDRESS],151515.91,active,2022-05-02
1898,D***,J***,d***@yahoo.com,***-***-7311,1985-**-**,[MASKED ADDRESS],156150.00,active,2023-08-22
1899,M***,S***,m***,***-***-9493,1990-**-**,[MASKED ADDRESS],235208.92,suspended,2019-04-26
-137,J***,D***,j***@yahoo.com,***-***-2870,1977-**-**,[MASKED ADDRESS],167975.77,inactive,2022-08-19
1901,J***,S***,j***@yahoo.com,***-***-6126,1993-**-**,[MASKED ADDRESS],228726.08,inactive,2022-11-24
1902,D***,S***,d***@yahoo.com,***-***-5051,2002-**-**,[MASKED ADDRESS],174722.37,inactive,2018-01-19
1903,N***,J***,n***@company.co.uk,***-***-6554,1957-**-**,[MASKED ADDRESS],161858.41,inactive,2016-06-13
1904,J***,M***,j***@outlook.com,***-***-3023,1976-**-**,[MASKED ADDRESS],237927.52,inactive,2018-11-13
1905,O***,D***,o***@yahoo.com,***-***-7822,1975-**-**,[MASKED ADDRESS],116949.66,active,2016-12-08
1906,P***,M***,p***@mail.company.co.uk,***-***-2535,,[MASKED ADDRESS],233537.37,suspended,2015-10-03
1907,D***,J***,d***@gmail.com,***-***-3344,1991-**-**,[MASKED ADDRESS],117173.00,suspended,2016-10-16
1908,D***,S***,d***@yahoo.com,***-***-5518,1942-**-**,[MASKED ADDRESS],76339.41,inactive,2021-05-17
1909,N***,J***,n***@company.co.uk,***-***-7763,1962-**-**,[MASKED ADDRESS],93303.30,suspended,2022-03-14
1910,J***,A***,j***@yahoo.com,***-***-3181,1995-**-**,[MASKED ADDRESS],165955.44,inactive,2021-03-15
1911,E***,D***,e***@gmail.com,***-***-3168,1943-**-**,[MASKED ADDRESS],158099.42,inactive,2019-12-24
1912,D***,T***,d***@gmail.com,***-***-5265,1994-**-**,[MASKED ADDRESS],169491.34,suspended,2018-01-02
1913,P***,O***,p***@outlook.com,***-***-1563,1980-**-**,[MASKED ADDRESS],26019.39,unknown,2015-02-16
1914,J***,T***,j***@mail.company.co.uk,***-***-9899,2003-**-**,[MASKED ADDRESS],195702.18,suspended,2021-03-15
1915,N***,T***,n***@gmail.com,***-***-0203,1968-**-**,[MASKED ADDRESS],63561.95,active,2019-09-07
1916,D***,D***,d***@gmail.com,***-***-0697,1994-**-**,[MASKED ADDRESS],179333.51,suspended,2022-01-21
1917,G***,W***,g***@company.co.uk,***-***-8800,1970-**-**,[MASKED ADDRESS],154589.91,inactive,2023-12-16
1918,D***,J***,d***@outlook.com,***-***-7868,1945-**-**,[MASKED ADDRESS],190285.99,suspended,2021-03-15
1919,J***,H***,j***@yahoo.com,***-***-6159,1972-**-**,[MASKED ADDRESS],45488.87,suspended,2015-01-25
1920,N***,J***,n***@gmail.com,***-***-0137,1951-**-**,[MASKED ADDRESS],43360.51,suspended,2016-11-06
1921,D***,S***,d***@yahoo.com,***-***-6078,2002-**-**,[MASKED ADDRESS],183402.84,active,2020-03-13
1922,J***,T***,j***@yahoo.com,***-***-9123,1965-**-**,[MASKED ADDRESS],43382.27,inactive,2018-12-06
1923,A***,U***,a***@yahoo.com,***-***-2447,1995-**-**,,110971.37,active,2019-09-29
1924,D***,H***,d***@yahoo.com,***-***-8257,1946-**-**,[MASKED ADDRESS],238515.01,active,2015-08-10
1925,J***,M***,j***@yahoo.com,***-***-9292,2003-**-**,[MASKED ADDRESS],247065.78,active,2020-02-29
1926,M***,N***,m***@mail.company.co.uk,***-***-6629,1978-**-**,[MASKED ADDRESS],77003.14,inactive,2015-01-29
1927,E***,M***,e***@gmail.com,***-***-0097,1948-**-**,[MASKED ADDRESS],214822.58,suspended,2020-05-16
1928,D***,U***,d***@gmail.com,***-***-3933,1975-**-**,[MASKED ADDRESS],70637.92,active,2020-12-31
-706,J***,M***,j***@gmail.com,***-***-2870,1966-**-**,[MASKED ADDRESS],157905.36,inactive,2018-08-08
1930,P***,D***,o***@company.co.uk,***-***-9983,1958-**-**,,107436.70,active,2016-09-25
1931,D***,D***,d***@company.co.uk,***-***-6785,1985-**-**,[MASKED ADDRESS],232495.58,active,2015-08-03
1932,C***,M***,c***@yahoo.com,***-***-0615,2003-**-**,[MASKED ADDRESS],117067.28,inactive,2019-10-20
1933,M***,H***,,***-***-6632,1985-**-**,[MASKED ADDRESS],149814.00,suspended,2021-07-29
1934,D***,v***,d***@gmail.com,***-***-1267,2003-**-**,,155345.62,active,2019-09-04
1935,D***,M***,d***@company.co.uk,***-***-8979,1987-**-**,[MASKED ADDRESS],43000.00,suspended,2023-04-25
1936,M***,[MISSING],e***@mail.company.co.uk,***-***-2647,2004-**-**,[MASKED ADDRESS],48215.80,active,2022-03-18
1937,C***,A***,c***@company.co.uk,***-***-4184,1973-**-**,[MASKED ADDRESS],136098.77,suspended,2023-09-10
1938,N***,S***,n***@company.co.uk,***-***-1955,1988-**-**,[MASKED ADDRESS],113393.25,inactive,2022-09-04
1939,C***,N***,c***@gmail.com,***-***-2820,1978-**-**,[MASKED ADDRESS],205184.32,active,2015-08-24
1940,S***,B***,s***@outlook.com,***-***-9645,,[MASKED ADDRESS],197249.90,inactive,2021-03-15
1941,T***,d***,t***@mail.company.co.uk,***-***-6737,1944-**-**,[MASKED ADDRESS],220072.82,active,
1942,M***,M***,m***@company.co.uk,***-***-2504,1949-**-**,[MASKED ADDRESS],98175.31,suspended,2020-09-17
1943,[MISSING],M***,n***@outlook.com,***-***-8986,1999-**-**,[MASKED ADDRESS],216304.16,active,2020-12-12
1944,C***,d***,c***,***-***-3725,2006-**-**,[MASKED ADDRESS],100845.42,suspended,2020-10-04
1946,O***,M***,o***@mail.company.co.uk,***-***-7265,1940-**-**,[MASKED ADDRESS],202583.82,suspended,2018-04-22
1947,S***,v***,s***@mail.company.co.uk,***-***-2187,1952-**-**,[MASKED ADDRESS],50603.53,inactive,2021-06-05
1948,T***,T***,t***@company.co.uk,***-***-7635,1992-**-**,[MASKED ADDRESS],154436.88,suspended,2022-09-08
1949,M***,v***,m***@gmail.com,***-***-8354,2003-**-**,[MASKED ADDRESS],111590.85,active,2022-09-07
1950,G***,B***,g***@gmail.com,***-***-1445,1989-**-**,[MASKED ADDRESS],21239.93,active,2019-05-09
1951,O***,J***,o***@yahoo.com,***-***-9064,1960-**-**,[MASKED ADDRESS],72013.45,inactive,2020-02-29
1952,M***,M***,m***@outlook.com,***-***-7976,2006-**-**,[MASKED ADDRESS],175116.21,inactive,2015-05-15
1953,M***,d***,m***@outlook.com,***-***-0732,1985-**-**,[MASKED ADDRESS],168079.17,active,2021-03-15
1954,D***,D***,d***@gmail.com,***-***-9858,1943-**-**,[MASKED ADDRESS],243777.84,suspended,2019-10-13
1955,J***,A***,j***@company.co.uk,***-***-0354,1959-**-**,[MASKED ADDRESS],219121.95,inactive,2022-12-03
1956,D***,M***,d***@yahoo.com,***-***-1453,1973-**-**,[MASKED ADDRESS],215816.06,active,2022-01-11
AB-4396,M***,U***,m***@gmail.com,***-***-6369,1950-**-**,[MASKED ADDRESS],189070.06,suspended,2015-09-18
1958,E***,W***,e***@gmail.com,***-***-3734,1966-**-**,[MASKED ADDRESS],62797.98,inactive,2021-03-15
1959,D***,A***,d***@yahoo.com,***-***-2483,1996-**-**,[MASKED ADDRESS],121318.67,suspended,2019-08-29
1960,J***,T***,j***@outlook.com,***-***-2097,2002-**-**,[MASKED ADDRESS],243408.08,inactive,2021-12-03
1961,L***,T***,l***@company.co.uk,***-***-2690,1971-**-**,[MASKED ADDRESS],205115.92,active,2017-10-05
1962,D***,v***,d***@gmail.com,***-***-5832,1954-**-**,[MASKED ADDRESS],0.00,suspended,2017-01-02
1963,M***,W***,m***@outlook.com,***-***-9000,1952-**-**,[MASKED ADDRESS],69854.91,inactive,2023-03-15
1964,J***,W***,j***@outlook.com,***-***-8617,1992-**-**,[MASKED ADDRESS],152043.28,inactive,2019-11-19
1965,J***,J***,j***@mail.company.co.uk,***-***-3377,1969-**-**,[MASKED ADDRESS],163357.22,active,2021-02-24
1966,J***,U***,j***@outlook.com,***-***-0866,1989-**-**,[MASKED ADDRESS],232256.96,inactive,2017-01-04
1967,N***,S***,n***@mail.company.co.uk,***-***-0309,1952-**-**,[MASKED ADDRESS],127893.91,active,2023-04-14
1968,S***,U***,s***@yahoo.com,***-***-0612,1992-**-**,[MASKED ADDRESS],240806.87,active,2016-04-11
1969,A***,v***,a***@yahoo.com,***-***-1912,1954-**-**,[MASKED ADDRESS],93315.29,active,2018-05-07
1970,L***,S***,l***@company.co.uk,***-***-0893,1992-**-**,[MASKED ADDRESS],218737.86,suspended,2022-02-22
1971,J***,J***,j***@outlook.com,***-***-6077,1990-**-**,[MASKED ADDRESS],219999.30,suspended,2019-09-02
1972,S***,U***,s***@yahoo.com,***-***-4436,1975-**-**,[MASKED ADDRESS],179431.78,suspended,2021-06-19
1973,G***,W***,g***@company.co.uk,***-***-4879,1982-**-**,[MASKED ADDRESS],91135.67,suspended,2021-02-24
1974,T***,[MISSING],g***@yahoo.com,***-***-3872,1989-**-**,[MASKED ADDRESS],132521.87,suspended,2022-10-16
1975,N***,D***,n***@yahoo.com,***-***-1563,1995-**-**,[MASKED ADDRESS],42688.79,inactive,2017-03-15
1976,L***,T***,l***@yahoo.com,***-***-5643,1958-**-**,[MASKED ADDRESS],153328.33,active,2024-03-15
1977,M***,B***,m***@company.co.uk,***-***-1448,1980-**-**,[MASKED ADDRESS],22722.45,active,2023-10-22
1978,G***,T***,g***@gmail.com,***-***-3794,1964-**-**,[MASKED ADDRESS],38591.85,suspended,2022-10-02
1979,M***,M***,m***@gmail.com,***-***-1699,1965-**-**,[MASKED ADDRESS],231834.71,active,2021-04-20
1980,T***,U***,t***@gmail.com,***-***-4037,1950-**-**,[MASKED ADDRESS],249157.09,active,2015-09-09
1981,S***,v***,s***@company.co.uk,***-***-7873,2002-**-**,[MASKED ADDRESS],175233.61,active,2018-05-27
1982,J***,N***,j***@outlook.com,***-***-8742,1996-**-**,[MASKED ADDRESS],117492.86,inactive,2018-04-21
1983,M***,W***,m***@gmail.com,***-***-9463,1955-**-**,[MASKED ADDRESS],70805.12,active,2019-08-11
1984,E***,H***,e***@outlook.com,***-***-8140,,[MASKED ADDRESS],124638.00,suspended,2020-11-02
1985,T***,A***,t***@mail.company.co.uk,***-***-1736,1996-**-**,[MASKED ADDRESS],63928.70,suspended,2016-08-19
1986,D***,D***,d***@outlook.com,***-***-6271,1982-**-**,[MASKED ADDRESS],103847.17,inactive,2017-12-03
1987,S***,S***,s***@company.co.uk,***-***-4455,1948-**-**,[MASKED ADDRESS],184227.04,suspended,2017-07-28
1989,C***,D***,c***@mail.company.co.uk,***-***-7154,1997-**-**,[MASKED ADDRESS],21864.50,active,2015-04-08
1990,A***,T***,a***@gmail.com,***-***-8364,1948-**-**,[MASKED ADDRESS],222689.70,active,2022-03-12
1991,O***,U***,o***@gmail.com,***-***-9147,1950-**-**,[MASKED ADDRESS],109586.90,inactive,2021-03-15
1992,J***,v***,j***@gmail.com,***-***-9435,1940-**-**,[MASKED ADDRESS],137158.15,unknown,2023-03-01
1993,L***,D***,l***@gmail.com,***-***-7277,1959-**-**,[MASKED ADDRESS],99062.87,suspended,2020-05-15
1994,E***,U***,e***@gmail.com,***-***-0149,2000-**-**,[MASKED ADDRESS],22498.79,suspended,2021-03-15
1995,N***,T***,n***@gmail.com,***-***-6294,1984-**-**,[MASKED ADDRESS],71203.03,active,2021-03-15
1996,A***,M***,a***@yahoo.com,,1994-**-**,[MASKED ADDRESS],51888.96,active,2020-03-15
1997,S***,M***,s***@company.co.uk,***-***-0081,1951-**-**,[MASKED ADDRESS],25612.05,unknown,2015-07-04
1998,J***,M***,j***@yahoo.com,***-***-9891,1945-**-**,[MASKED ADDRESS],95020.33,suspended,2020-07-09
2000,G***,B***,g***@outlook.com,***-***-1710,2000-**-**,[MASKED ADDRESS],56546.86,inactive,2015-04-19
2001,M***,T***,m***@gmail.com,***-***-2553,1946-**-**,[MASKED ADDRESS],127288.49,inactive,2016-09-11
2002,N***,D***,n***@outlook.com,***-***-3615,1947-**-**,[MASKED ADDRESS],190417.55,inactive,2017-10-03
2003,D***,W***,d***@outlook.com,***-***-6227,1958-**-**,[MASKED ADDRESS],175507.65,suspended,2018-10-28
2004,D***,T***,d***@gmail.com,***-***-7011,1956-**-**,[MASKED ADDRESS],80717.72,active,2017-10-16
2005,N***,U***,n***@outlook.com,***-***-9644,1954-**-**,[MASKED ADDRESS],161986.46,inactive,2021-05-13
2006,C***,D***,c***@company.co.uk,***-***-6846,1956-**-**,[MASKED ADDRESS],75489.15,active,2021-06-15
2007,S***,M***,s***@company.co.uk,***-***-0102,1970-**-**,[MASKED ADDRESS],169028.22,active,2021-11-07
2008,L***,D***,l***@yahoo.com,***-***-4419,2004-**-**,,110644.09,active,2021-03-15
2009,D***,[MISSING],d***@yahoo.com,***-***-8486,1964-**-**,[MASKED ADDRESS],121069.33,active,2020-09-17
2010,N***,M***,n***@yahoo.com,***-***-4148,1965-**-**,[MASKED ADDRESS],80783.96,active,2017-02-08
2011,M***,W***,m***@gmail.com,***-***-6414,1970-**-**,[MASKED ADDRESS],150613.11,suspended,2021-03-15
2012,G***,U***,g***@gmail.com,***-***-8559,1949-**-**,[MASKED ADDRESS],61314.97,active,2019-07-10
2013,A***,M***,a***@outlook.com,***-***-2535,1998-**-**,[MASKED ADDRESS],100966.21,inactive,2020-10-20
2014,M***,U***,m***@yahoo.com,***-***-1075,1943-**-**,[MASKED ADDRESS],141692.85,inactive,2022-11-30
2015,S***,M***,s***@yahoo.com,***-***-2326,2002-**-**,[MASKED ADDRESS],233322.18,inactive,
2016,J***,N***,j***@company.co.uk,***-***-7045,1998-**-**,[MASKED ADDRESS],90184.77,inactive,2019-10-13
2017,N***,W***,,***-***-2049,1940-**-**,[MASKED ADDRESS],190520.44,active,2020-08-15
2018,J***,U***,j***@gmail.com,***-***-1199,1952-**-**,[MASKED ADDRESS],223785.27,inactive,2020-06-03
2019,L***,B***,l***@mail.company.co.uk,***-***-9544,1949-**-**,[MASKED ADDRESS],-13374.00,suspended,2017-03-08
2020,J***,J***,j***@mail.company.co.uk,***-***-5972,1981-**-**,[MASKED ADDRESS],246257.47,pending,2022-07-14
2021,S***,v***,s***@outlook.com,***-***-0718,2003-**-**,[MASKED ADDRESS],109311.54,suspended,2017-12-07
2022,O***,O***,o***@outlook.com,***-***-3391,1948-**-**,[MASKED ADDRESS],105334.92,suspended,2019-08-20
2023,A***,M***,a***,***-***-6679,1953-**-**,[MASKED ADDRESS],154177.49,suspended,2016-06-10
AB-1813,1***,D***,1***@company.co.uk,,1965-**-**,[MASKED ADDRESS],28399.71,suspended,2017-08-18
2025,D***,U***,d***@gmail.com,***-***-0931,1992-**-**,[MASKED ADDRESS],15834.60,suspended,2016-12-11
2026,G***,T***,g***@yahoo.com,***-***-3770,1963-**-**,[MASKED ADDRESS],55042.52,active,2024-02-03
2027,D***,W***,d***@outlook.com,***-***-7503,1971-**-**,[MASKED ADDRESS],143892.83,suspended,2024-08-31
2028,D***,d***,a***@company.co.uk,***-***-5053,1977-**-**,[MASKED ADDRESS],110300.97,inactive,2016-02-07
2029,D***,O***,d***@yahoo.com,,1997-**-**,[MASKED ADDRESS],135959.96,active,2022-09-18
2030,M***,T***,m***@gmail.com,***-***-3962,1990-**-**,[MASKED ADDRESS],116951.02,inactive,2015-04-13
-75,N***,O***,n***@outlook.com,***-***-6349,1989-**-**,[MASKED ADDRESS],97465.94,suspended,2022-04-09
2032,M***,J***,m***@gmail.com,***-***-4290,2003-**-**,[MASKED ADDRESS],162217.95,active,2015-03-15
2033,D***,S***,d***@gmail.com,***-***-0376,1997-**-**,[MASKED ADDRESS],64542.84,suspended,
2034,J***,T***,j***@company.co.uk,***-***-9407,1961-**-**,[MASKED ADDRESS],165870.23,inactive,2021-09-13
2035,J***,U***,j***@yahoo.com,***-***-6105,1969-**-**,[MASKED ADDRESS],113425.77,suspended,2023-05-20
2036,A***,M***,a***@company.co.uk,***-***-8102,1975-**-**,[MASKED ADDRESS],126099.13,active,2021-10-30
2037,D***,d***,d***@outlook.com,***-***-9782,1988-**-**,[MASKED ADDRESS],56094.09,inactive,
2038,E***,d***,e***@company.co.uk,***-***-2324,1992-**-**,[MASKED ADDRESS],47361.21,inactive,2015-06-07
0,D***,[MISSING],d***@outlook.com,***-***-2281,1993-**-**,[MASKED ADDRESS],33487.30,active,2017-09-05
2040,P***,M***,p***@gmail.com,***-***-7112,1974-**-**,[MASKED ADDRESS],60223.13,inactive,2018-11-02
2041,T***,d***,t***@yahoo.com,***-***-4987,1972-**-**,[MASKED ADDRESS],58822.09,inactive,2017-10-10
2042,D***,T***,d***@company.co.uk,***-***-2732,1963-**-**,[MASKED ADDRESS],244291.11,inactive,2021-08-10
2043,M***,d***,m***@mail.company.co.uk,***-***-1208,1984-**-**,[MASKED ADDRESS],153690.66,active,2022-11-23
2044,S***,W***,s***@gmail.com,***-***-1481,1998-**-**,[MASKED ADDRESS],174687.64,suspended,2017-10-05
2045,S***,D***,s***@gmail.com,***-***-0397,1996-**-**,[MASKED ADDRESS],230107.60,active,2024-08-06
2046,J***,B***,j***@mail.company.co.uk,***-***-2072,1970-**-**,[MASKED ADDRESS],159380.17,suspended,2017-07-25
2047,S***,M***,s***@outlook.com,***-***-7129,1950-**-**,[MASKED ADDRESS],96370.42,suspended,2015-11-28
2049,O***,W***,o***@company.co.uk,***-***-1127,2004-**-**,[MASKED ADDRESS],171282.23,active,2023-06-01
2050,P***,B***,p***@gmail.com,***-***-8960,1961-**-**,[MASKED ADDRESS],43566.24,inactive,
2051,M***,M***,m***@gmail.com,***-***-5017,1978-**-**,[MASKED ADDRESS],183558.77,inactive,2020-02-14
2052,N***,S***,n***@outlook.com,***-***-0105,1947-**-**,[MASKED ADDRESS],234663.93,inactive,2019-06-08
2053,S***,D***,s***@company.co.uk,***-***-1905,2000-**-**,[MASKED ADDRESS],46600.92,inactive,2019-12-10
2054,S***,W***,s***@company.co.uk,***-***-2290,1998-**-**,[MASKED ADDRESS],56338.56,suspended,2018-04-30
2055,L***,B***,l***@gmail.com,***-***-3715,1975-**-**,[MASKED ADDRESS],106250.06,suspended,2020-09-22
2056,D***,O***,d***@gmail.com,***-***-9885,1960-**-**,[MASKED ADDRESS],49067.21,suspended,2022-03-22
2057,N***,M***,n***@gmail,***-***-2378,1947-**-**,[MASKED ADDRESS],19799.23,inactive,2023-08-31
2058,J***,M***,j***@gmail.com,***-***-9529,1996-**-**,[MASKED ADDRESS],143377.04,inactive,2018-12-28
2059,O***,B***,o***@gmail.com,***-***-5134,1961-**-**,[MASKED ADDRESS],101132.99,active,2023-06-13
2060,A***,W***,a***@gmail.com,***-***-9666,1992-**-**,[MASKED ADDRESS],18047.49,inactive,2023-12-02
2061,N***,W***,n***@yahoo.com,***-***-8632,,[MASKED ADDRESS],191187.74,inactive,2018-10-31
2062,G***,v***,g***@yahoo.com,***-***-3568,1953-**-**,[MASKED ADDRESS],156046.74,inactive,2024-11-05
2063,P***,H***,p***@gmail.com,***-***-3078,1943-**-**,[MASKED ADDRESS],37951.95,suspended,2017-08-15
2064,J***,S***,j***@company.co.uk,***-***-0755,1978-**-**,[MASKED ADDRESS],22545.96,suspended,2016-12-21
2065,D***,W***,d***@gmail.com,***-***-1090,1959-**-**,[MASKED ADDRESS],43440.61,suspended,2015-02-15
2066,D***,M***,d***@gmail.com,***-***-3760,1945-**-**,[MASKED ADDRESS],37123.97,suspended,2018-04-03
2067,N***,T***,n***@gmail.com,,1967-**-**,[MASKED ADDRESS],30304.53,unknown,2021-03-15
2068,S***,O***,s***@yahoo.com,***-***-2199,1969-**-**,[MASKED ADDRESS],0.00,inactive,2021-03-15
2069,E***,M***,e***@company.co.uk,***-***-2838,1991-**-**,[MASKED ADDRESS],161901.44,active,2015-03-08
2070,A***,D***,a***@yahoo.com,***-***-6719,1966-**-**,[MASKED ADDRESS],235681.65,inactive,2021-11-12
2071,S***,M***,s***@yahoo.com,***-***-9084,1941-**-**,[MASKED ADDRESS],193392.80,suspended,2019-03-09
2072,J***,S***,j***@company.co.uk,***-***-9845,1982-**-**,[MASKED ADDRESS],16064.60,suspended,2016-07-12
2073,D***,A***,d***@company.co.uk,***-***-7040,1988-**-**,[MASKED ADDRESS],215537.85,inactive,2015-12-15
2074,M***,W***,m***@company.co.uk,***-***-5873,2005-**-**,[MASKED ADDRESS],130477.77,suspended,2022-08-29
2075,D***,J***,d***@company.co.uk,***-***-4558,1941-**-**,[MASKED ADDRESS],208833.64,inactive,2021-03-15
2076,N***,T***,n***@gmail.com,***-***-2032,2003-**-**,[MASKED ADDRESS],200552.60,active,2018-03-23
2077,T***,J***,t***@outlook.com,***-***-1385,1952-**-**,[MASKED ADDRESS],15360.44,suspended,2016-08-26
2078,J***,N***,j***@yahoo.com,***-***-0845,1977-**-**,[MASKED ADDRESS],198507.51,suspended,2017-08-10
2079,D***,J***,d***@company.co.uk,***-***-7348,1951-**-**,[MASKED ADDRESS],112166.96,active,2019-12-26
2080,M***,O***,m***@company.co.uk,***-***-6133,2001-**-**,[MASKED ADDRESS],119839.40,inactive,
2081,L***,M***,l***@yahoo.com,***-***-7655,1967-**-**,[MASKED ADDRESS],195134.72,active,2021-08-06
2082,M***,J***,m***@outlook.com,***-***-4759,1970-**-**,[MASKED ADDRESS],218256.01,inactive,2015-05-11
2083,J***,J***,j***@gmail.com,***-***-1149,1962-**-**,[MASKED ADDRESS],155495.71,suspended,2018-07-11
2084,S***,T***,s***@company.co.uk,***-***-6985,2005-**-**,[MASKED ADDRESS],135113.61,inactive,2023-03-22
2085,D***,U***,d***@gmail.com,***-***-6043,1993-**-**,[MASKED ADDRESS],69415.98,suspended,2020-07-26
